Date, Open, High, Low, Close, Volume
11/28/25, 7.10, 7.10, 6.90, 6.90, 2973
11/27/25, 7.10, 7.10, 6.90, 6.92, 5753
11/26/25, 7.10, 7.10, 6.90, 7.08, 789
11/25/25, 7.06, 7.10, 6.90, 7.02, 821
11/24/25, 7.10, 7.10, 6.90, 7.06, 10982
11/21/25, 6.90, 7.10, 6.90, 7.10, 4984
11/20/25, 7.10, 7.10, 6.90, 6.96, 1909
11/19/25, 6.90, 7.10, 6.90, 7.04, 958
11/18/25, 6.90, 7.00, 6.90, 6.90, 9965
11/17/25, 7.20, 7.20, 7.00, 7.12, 1250
11/14/25, 7.20, 7.20, 6.80, 7.06, 1719
11/13/25, 7.16, 7.20, 7.02, 7.18, 4588
11/12/25, 7.22, 7.22, 7.00, 7.16, 4411
11/11/25, 7.18, 7.28, 7.00, 7.14, 1324
11/10/25, 7.18, 7.28, 7.18, 7.26, 3509
11/07/25, 7.28, 7.28, 6.48, 6.94, 8488
11/06/25, 7.26, 7.28, 7.00, 7.20, 4732
11/05/25, 6.90, 7.00, 6.50, 6.84, 2118
11/04/25, 7.36, 7.36, 6.90, 7.20, 1687
11/03/25, 6.90, 7.36, 6.90, 7.00, 7102
10/31/25, 7.38, 7.40, 6.90, 6.90, 3210
10/30/25, 6.90, 7.40, 6.90, 7.38, 7542
10/29/25, 7.00, 7.20, 6.80, 6.80, 15691
10/28/25, 7.02, 7.30, 6.90, 7.00, 3743
10/27/25, 6.90, 7.48, 6.34, 7.02, 650
10/24/25, 7.00, 7.38, 6.90, 7.04, 58240
10/23/25, 7.40, 7.48, 7.00, 7.02, 25879
10/22/25, 7.24, 7.24, 6.90, 6.90, 2663
10/21/25, 7.60, 7.60, 7.40, 7.48, 3743
10/16/25, 7.20, 7.32, 7.20, 7.24, 465
10/15/25, 7.40, 7.40, 7.02, 7.16, 1447
10/14/25, 7.30, 7.50, 7.30, 7.38, 714
10/13/25, 7.30, 7.60, 7.00, 7.36, 65256
10/09/25, 7.50, 7.60, 7.30, 7.44, 8671
10/08/25, 7.50, 7.60, 7.20, 7.46, 8707
10/07/25, 7.56, 7.98, 7.56, 7.60, 2123
10/06/25, 8.00, 8.20, 7.50, 7.56, 6222
10/03/25, 7.60, 8.10, 7.60, 8.00, 5371
10/02/25, 8.10, 8.10, 7.60, 8.06, 6126
10/01/25, 7.24, 8.00, 7.24, 7.92, 7582
09/30/25, 7.24, 7.96, 7.24, 7.92, 10052
09/29/25, 7.82, 7.82, 7.06, 7.24, 2874
09/26/25, 7.98, 7.98, 7.06, 7.82, 6136
09/25/25, 8.00, 8.00, 7.20, 7.78, 1575
09/24/25, 8.14, 8.14, 7.34, 8.00, 15823
09/23/25, 7.44, 8.50, 7.34, 7.40, 75772
09/22/25, 8.16, 8.16, 7.42, 8.14, 63775
09/19/25, 8.20, 8.66, 7.10, 8.24, 6605
09/18/25, 7.88, 7.88, 7.50, 7.88, 3238
09/17/25, 7.94, 8.00, 7.16, 7.18, 30927
09/16/25, 8.00, 8.00, 7.26, 7.94, 5747
09/15/25, 8.88, 8.88, 8.00, 8.02, 46221
09/12/25, 9.18, 9.18, 8.50, 8.88, 14882
09/11/25, 9.30, 9.30, 8.22, 8.48, 40070
09/10/25, 9.12, 10.00, 8.90, 9.12, 63148
09/09/25, 9.12, 10.00, 9.12, 9.88, 40158
09/08/25, 8.50, 9.26, 8.10, 9.12, 20225
09/05/25, 8.00, 8.72, 8.00, 8.42, 13676
09/04/25, 6.80, 7.96, 6.80, 7.94, 143504
09/03/25, 6.60, 7.26, 6.60, 7.24, 130088
09/02/25, 6.20, 6.70, 6.10, 6.60, 7158
09/01/25, 6.10, 7.28, 6.04, 6.10, 56702
08/29/25, 6.62, 6.62, 6.60, 6.62, 3557
08/28/25, 6.00, 6.06, 6.00, 6.02, 18902
08/27/25, 6.04, 6.04, 5.50, 5.58, 6902
08/26/25, 5.00, 5.50, 5.00, 5.50, 5030
08/25/25, 5.00, 5.10, 5.00, 5.00, 12584
08/22/25, 4.75, 4.75, 4.75, 4.75, 425
08/21/25, 4.36, 4.70, 4.36, 4.65, 2711
08/20/25, 4.15, 4.50, 4.00, 4.36, 52813
08/19/25, 4.40, 4.40, 4.15, 4.18, 224
08/18/25, 4.40, 4.40, 4.26, 4.36, 1541
08/15/25, 4.25, 4.40, 4.25, 4.26, 5099
08/14/25, 4.50, 4.50, 4.05, 4.13, 2722
08/13/25, 4.62, 4.62, 4.15, 4.42, 674
08/12/25, 4.40, 4.49, 4.40, 4.49, 24287
08/11/25, 4.05, 4.40, 4.05, 4.09, 2140
08/08/25, 4.40, 4.40, 4.05, 4.32, 442
08/07/25, 4.50, 4.50, 4.20, 4.40, 300
08/06/25, 4.50, 4.50, 4.50, 4.50, 2100
08/05/25, 4.50, 4.50, 4.10, 4.43, 2600
08/04/25, 4.50, 4.50, 4.50, 4.50, 100
08/01/25, 4.50, 4.50, 4.50, 4.50, 300
07/31/25, 4.20, 4.20, 4.20, 4.20, 200
07/30/25, 4.18, 4.50, 4.00, 4.20, 3900
07/29/25, 4.18, 4.18, 4.18, 4.18, 100
07/28/25, 4.18, 4.18, 4.18, 4.18, 1500
07/25/25, 4.05, 4.40, 4.05, 4.18, 800
07/24/25, 4.33, 4.50, 4.00, 4.05, 20900
07/23/25, 4.64, 4.64, 4.02, 4.33, 2000
07/22/25, 4.20, 4.50, 4.07, 4.22, 1100
07/21/25, 4.08, 4.50, 4.08, 4.35, 400
07/18/25, 4.10, 4.53, 4.10, 4.52, 12300
07/17/25, 4.65, 4.65, 3.90, 4.53, 1300
07/16/25, 4.23, 4.23, 4.23, 4.23, 1600
07/15/25, 4.43, 4.43, 4.23, 4.25, 4400
07/14/25, 4.50, 4.50, 4.40, 4.48, 1000
07/11/25, 4.23, 4.23, 4.21, 4.22, 800
07/10/25, 4.27, 4.27, 4.00, 4.23, 700
07/09/25, 4.26, 4.27, 3.88, 4.20, 39100
07/08/25, 4.00, 4.00, 3.88, 3.89, 1000
07/07/25, 3.88, 3.88, 3.88, 3.88, 100
07/04/25, 4.21, 4.21, 3.90, 4.06, 6100
07/03/25, 4.20, 4.26, 4.20, 4.21, 11800
07/02/25, 3.88, 3.88, 3.88, 3.88, 200
07/01/25, 4.00, 4.15, 3.66, 3.91, 3500
06/30/25, 3.88, 4.00, 3.70, 3.78, 3600
06/27/25, 3.67, 4.03, 3.67, 3.88, 6800
06/26/25, 3.67, 3.67, 3.67, 3.67, 10000
06/25/25, 3.65, 4.00, 3.65, 3.66, 10400
